data;player;language;publishedAt;Label
torschutzen sich diabi adli feiern adli treffer argentinisch weltmeist katar nachsten starken spiel standig ball hinkam note;exequiel palacios;de;2023-03-17T07:01:04Z;NA
munchner gehen verfolg liga gipfel borussia dortmund joshua kimmich bracht munchner fuhrung argentinisch weltmeist dreht spiel zwei verwandelten foulelfmetern schiedsricht tobia stieler gefoulten adli wegen vermeintlich schwalben jeweil zunachst gelb gegeben beid male nahm kart videostudium zuruck dicht europacup platzen dran;exequiel palacios;de;2023-03-19T18:22:00Z;NA
bayern mehr tabellenfuhr fussbal bundesliga liegt schiedsricht tobia stieler zweimal komplett daneben zweimal videoassistenten korrigiert zweimal jubelt kurz darauf munchner dritt pleit saison dreht spiel minut foulelfmet verwandelt schiedsricht tobia stieler benotigt beiden strafstossen kraftig unterstutzung video assistenten stieler gab beiden fallen adli zunachst gelb wegen vermeintlichen schwalb nahm karten jeweil zuruck gravierend fehleinschatzungen var korrektur wohl sieg gebracht hatten;exequiel palacios;de;2023-03-19T18:28:09Z;NA
riesenfreud schlug bayern argentini einzig aktuel weltmeist bundesliga dreht spiel zwei foulelfmetern kurio schiedsricht tobia stieler beiden aktionen benjamin pavard dayot upamecano gefoulten adli wegen vermeintlich schwalben zunachst gelb xagegeben drucker bevor munchner erst chanc hatten gab weiter chancen diabi frimpong uberraschend jeweil ecken torschuss minuten prozent ballbesitz gastgeb dann nicht schlug serienmeist eiskalt leon goretzka legt kimmich schuss odilon kossoun unhaltbar latt xaabfalscht;exequiel palacios;de;2023-03-19T18:28:23Z;NA
sonntagspartien fussbal bundesliga spieltag uberblick joshua kimmich nationalmannschaft abwesenheit manuel neuer kommenden woch kapitan anfuhren wird munchner fuhrung gebracht argentini einzig aktuel weltmeist bundesliga dreht spiel zwei foulelfmetern kurio schiedsricht tobia stieler beiden aktionen benjamin pavard dayot upamecano gefoulten adli wegen vermeintlich schwalben zunachst gelb gegeben beid male nahm kart videostudium zuruck beid male entschuldigt adli beid male zeigt verspatung punkt drucker bevor munchner erst chanc hatten gab weiter chancen diabi frimpong uberraschend jeweil ecken torschuss minuten prozent ballbesitz gastgeb dann nicht schlug serienmeist eiskalt leon goretzka legt kimmich schuss odilon kossoun unhaltbar latt abfalscht bereit kimmich vierter saisontreff mehr lediglich saison sech;exequiel palacios;de;2023-03-19T18:35:00Z;Bundesliga News
ausgerechnet topspiel bvb patzt munchen zwei skurril elfmet situationen sorgen entscheidung kimmich nationalmannschaft abwesenheit manuel neuer kommenden woch kapitan anfuhren wird munchner fuhrung gebracht argentini einzig aktuel weltmeist bundesliga dreht spiel zwei foulelfmetern hradecki kossoun andrich tapsoba frimpong fosu mensah demirbai hincapi diabi tah wirtz hlozek adli bakker munchen sommer pavard stanis upamecano ligt joao cancelo gnabri kimmich davi sane goretzka tel muller musiala mane coman schiedsricht stieler zuschauer ausverkauft tore kimmich foulelfmet foulelfmet;exequiel palacios;de;2023-03-19T18:38:59Z;NA
ergebni beobacht uberrascht mag seltenheitswert beiden treffer werkself zweimal zeigt schiedsricht tobia stieler adli gelb karten glaubt franzos mittel schwalben foul strafraum vorgetauscht zweimal griff videoassist korrigierend gab jeweil elfmet ezequiel verwandelt erstaunlichen sieg moglich machten borussia dortmund erstmal seit spieltag tabellenspitz steht zweikampf traf benjamin pavard fuss adli verursacht strafstoss fuhrt bevor dayot upamecano gleich missgeschick passiert zweiten elfmetertreff schiessen schlussphas uberlegenheit munchner erdruckend torhut luka hradecki abwehr hielten tatsachlich stand;exequiel palacios;de;2023-03-19T18:39:29Z;NA
bayern zwei kuriosen elfmet entscheidungen tabellenzweit bundesliga hit borussia dortmund april munchner verloren halbzeit fuhrung verdient punkt ruckstand bvb tag zuvor koln gewonnen hatt joshua kimmich nationalmannschaft abwesenheit manuel neuer kommenden woch kapitan anfuhren wird munchner fuhrung gebracht argentini einzig aktuel weltmeist bundesliga dreht spiel zwei foulelfmetern kurio schiedsricht tobia stieler beiden aktionen benjamin pavard dayot upamecano gefoulten adli wegen vermeintlich schwalben zunachst gelb gegeben beid male nahm kart videostudium zuruck beid male entschuldigt adli beid male zeigt verspatung punkt drucker bevor munchner erst chanc hatten gab weiter chancen diabi frimpong uberraschend jeweil ecken torschuss minuten prozent ballbesitz gastgeb dann nicht schlug serienmeist eiskalt leon goretzka legt kimmich schuss odilon kossoun unhaltbar latt abfalscht bereit kimmich vierter saisontreff mehr lediglich saison sech;exequiel palacios;de;2023-03-19T19:02:39Z;NA
bayern munchen tabellenfuhrung deutschen bundesliga borussia dortmund verloren rekordmeist verlor sonntag zwei kurios elfmet videobewei team trainer julian nagelsmann dritten saisonniederlag punkt ruckstand dortmund samstag koln gewonnen hatt gehen bayern verfolg duell borussia april joshua kimmich bracht munchner fuhrung argentinisch weltmeist dreht spiel zwei verwandelten foulelfmetern schiedsricht tobia stieler gefoulten adli wegen vermeintlich schwalben jeweil zunachst gelb kart gegeben beid male nahm kart videostudium zuruck dicht europacup platzen dran tore elfmet elfmet bzw kimmich;exequiel palacios;de;2023-03-19T19:14:59Z;NA
adli verspricht schiedsricht trikot duplizitat ereigniss bayern zweiten halft bot zweimal drang adli munchner strafraum kam fall sah zweimal gelb kart leverkusen offensivspiel gelb rot platz flog lag var team soren stork meldet namlich feld schiedsricht tobia stieler chanc bekam ursprunglich entscheidung korrigieren gab jeweil elfmet werkself beid sicher endstand verwandelt;exequiel palacios;de;2023-03-19T20:00:00Z;NA
nix stieler lag zwei entscheidenden situationen maxim daneben zweimal refere hamburg liga sonntagsspiel bayern munchen machtig geirrt zweimal bezichtigt leverkusen adli schwalb bayern strafraum zweimal verhangt vermeintlichen tauschungsversuch voller uberzeugung gelb kart und zweimal kleinlaut zurucknehmen entschuldigung bitten foulelfmet geben zweimal verwandelt wurd uberraschend sieg;exequiel palacios;de;2023-03-19T20:01:45Z;NA
verwenden cooki angebot verbessern mehr informationen finden unser datenschutzerklarung lag einfach uberau kuriosen art weis spiel ruckstand sieg gedreht hatt xadenn zweimal quasi identisch szene ereignet hauptbeteiligten offensivmann adli schiedsricht tobia stieler video assist refere var xaund;exequiel palacios;de;2023-03-19T20:12:00Z;NA
alonso alonso kniff andrich zuvor werkself guten beginn hingelegt liess ruckstand hangen gegenteil wiederbeginn aktiv gast munchen dreht zwei verwandelt var elfmet parti mit zuschauern hexenkessel selten erlebt habe schwarmt hradecki unterstutzung rangen naturlich geholfen auch die bayern besten tag erwischt hatten unser tag umso besser freut keeper verteilt ausdrucklich lob all jeder verdient teil sieg;exequiel palacios;de;2023-03-19T22:08:00Z;NA
dass videobewei beitragen wurd jahrelang scheintot spannung bundesliga wiederzubeleben wer hatt gedacht genau sonntag bayarena bestaunen schreiben die spielminut xatopspiel werkself xaund rekordmeist xaleverkusen xaamin adli fallt xaim strafraum xader munchner xaschiedsricht tobia stieler wittert allerd oscarreif schauspieleinlag zeigt fachgerecht gelb xaausgerechnet kolner keller beweist jedoch unschuld jahrigen xastiel nimmt entscheidung samt verwarnung zuruck spricht leverkusen strafstoss der xaargentinisch weltmeist lasst nehmen trifft schreiben spielminut xatopspiel werkself xaund rekordmeist xaleverkusen xaamin adli fallt xaim strafraum munchner xaschiedsricht tobia stieler wittert allerd oscarreif schauspieleinlag zeigt fachgerecht gelb xaausgerechnet kolner keller beweist jedoch unschuld jahrigen xastiel nimmt entscheidung samt verwarnung zuruck spricht leverkusen strafstoss der xaargentinisch weltmeist lasst nehmen trifft;exequiel palacios;de;2023-03-20T05:11:00Z;NA
borussia dortmund sagt schiri boss gluck entscheidung all schelt video assistenten immer langst immer recht einstecken mussen bot sonntaglich spiel bayern munchen deutlichen kuriosen kontrast zweimal nahm schiedsricht tobia stieler schwalb adli strafraum bayern wahr verwarnt deshalb jeweil beid male interveniert var soren stork jedoch vollig recht adli klar gefoult worden war stieler nahm folgerichtig beiden fallen gelb kart zuruck bat adli per handschlag entschuldigung sprach leverkusenern strafstoss sicher verwandelt;exequiel palacios;de;2023-03-20T05:39:04Z;Bundesliga News
bayern argert selbst beiden elfmeterszenen spiel rechnerisch ungunsten bayern dreht kommentiert unisono fair ich beid male gute sicht daher relativ schnell ersichtlich beid elfmet waren sagt nagelsmann beim gleich gedacht adli fers getroffen wurd zweiten wusst ich schwalb fall war schiedsricht stieler beiden fallen adli zunachst gelb gegeben beid male nahm zuruck entschuldigt gab elfmet sieg sichert;exequiel palacios;de;2023-03-20T05:55:43Z;NA
wurd video assistenten geben bayern sonntag wohl gewonnen adli gelb rot gesehen endet spiel stieler beiden fallen adli zunachst gelb gegeben beid male nahm zuruck entschuldigt gab elfmet sieg sichert unparteiisch nachher erleichtert ich wurd gerettet spiel wurd gerettet sagt denn zwei fehlentscheidungen stehen geblieben daher nehm heut humor;exequiel palacios;de;2023-03-20T07:29:11Z;NA
stieler beiden fallen adli zunachst gelb gegeben beid male nahm zuruck bat entschuldigung gab elfmet sieg sichert unparteiisch nachher erleichtert der var immer kritisiert gut quasi lebensrett spiel lebensrett sagt denn zwei fehlentscheidungen stehen geblieben daher nehm heut humor;exequiel palacios;de;2023-03-20T07:48:37Z;NA
protest schlechter altern konnen ausgerechnet leverkusen fan wahrend parti bayern gross banner aufschrift videobewei abschaffen gezeigt grossen profiteur technischen hilfsmittel zweimal regelhut kolner keller verantwortend posit soren stork gemeldet zweimal korrigiert schiedsricht tobia stieler entscheidung zurecht zugunsten;exequiel palacios;de;2023-03-20T09:29:34Z;NA
dazn expert michael ballack gesprach julian nagelsmann moderatorin laura wontorra trainer alonso weltmeist;exequiel palacios;de;2023-03-20T13:16:11Z;NA
trifft bayern einzig aktuel weltmeist bundesliga verdammt eilig bayern wurd uberraschenden elfer helden ich glucklich beid tore schiessen wichtig sieg fan genauso mussen weitermachen trainer gesagt schiessen woch viel elfmet trainiert freue mich verwandelt habe wusst ruhig bleiben muss wichtig moment druck nerven behalten kuhlen kopf bewahrt gluck gutgegangen alonso elfmet schutzen anweisungen warum fiel wahl plotzlich elfer doppel stellt klub rekord zuvor sturm idolen ulf kirsten stuttgart dimitar berbatov lautern gelungen zwei strafstoss bundesliga spiel verwandeln gewinn erhofften schub gegeben seit wochen uberragenden form wir viel spiel beinen bundesliga europaleagu gluck konnten viel sieg einfahren blickt mittelfeld abraum letzten wochen zuruck jetzt argentinien zeit freunden famili verbringen freue nationalelf;exequiel palacios;de;2023-03-20T13:56:19Z;NA
schalk rei nimmt spieler ausdrucklich schutz rollenverteilung klar tom krauss pflicht alleinig sechser wirtz beschatten wahrend alex kral andrich drexler kummern sollten;exequiel palacios;de;2023-04-03T08:12:20Z;NA
funf scorerpunkt marz folgerichtig guerreiro wahl spieler monat potm marz bundesliga frimpong beid omar marmoush vfl wolfsburg mariu bulter schalk erhan masov vfl bochum durchgesetzt viel fan aufgrund ausblick enorm tempo eher frimpong gewunscht guerreiro potm kart ebenfal starken;exequiel palacios;de;2023-04-07T13:44:53Z;NA
lasst gegner schlecht aussehen macht mitspiel besser teenag wirtz zweiter recht danach wirtz mehrfach knapp dran lupenreinen assist hattrick entwed verdaddelten mitspiel gute ideen kevin trapp lenkt kaum haltbaren ball adli neben pfosten wirtz gern ubersehen wird schafft spiel kollegen sicherheit geben frankfurt fielen verteidig edmond tapsoba tah auf erfolgreich frankfurt sturmer randal kolo muani konzentrierten torschutz adli sturmer zeigten inspiriert wirtz wirbel ihr xakonnen;exequiel palacios;de;2023-04-08T19:43:08Z;NA
jungsten sieben pflichtspiel leverkusen gewonnen liga sprangen alonso sechsten platz spieler schwarmen coach chapeau macht richtig gute arbeit sagt kapitan luka hradecki einzig aktuel weltmeist liga schwarmt fast ehrfurchtig von alonso lern tag umgekehrt fuhlt bask rund halben jahr rheinland sehr wohl zufrieden bundesliga sei super mich sagt alonso ich geniess spiel;exequiel palacios;de;2023-04-13T12:41:39Z;NA
hincapi tah bedanken fan unterstutzung argentini spielt gewohnt bissig jedoch akzent vorn setzen konnen paus angeschlagen rau note demirbai zuruck kader leichten knie problemen schalk spiel nahm standard versucht immer distanz note;exequiel palacios;de;2023-04-14T08:16:22Z;NA
saint gillois angeschlagen kabin bleiben verwundert wechsel viertelfin hinspiel europaleagu royal union saint gilliois blieb paus kabin argentinischen weltmeist letzten wochen uberragend form war kam demirbai spiel ubernahm posit neben andrich doppel sech nachsten bundesliga parti sonntag uhr live dazn spielen kann derzeit unklar;exequiel palacios;de;2023-04-14T08:19:57Z;NA
bangt saint gill weltmeist dank spaten wirtz ruckspiel union saint gillois duell belgiern donnerstag null beginnen minuten viertelfinal belegen mannschaft alonso brutal schweren aufgab steht optimum waagschal werfen mussen weiterzukommen dabei andrich kollegen doppelsech zuruckgreifen kann offen weltmeist halbzeit angeschlagen rau hinter oberschenkelmuskulatur meldet pala ungut gefuhl gerissen mussen abwarten erklart alonso einsatz zuletzt formstarken zuletzt ruckspiel entscheidend detail darstellen ausgangsposit gegenub hinspiel verandert all offen weiss trainer genauso hunger mehr formuliert fernando carro wir positiv selbstvertrauen sagt geschaftsfuhr die lust mehr allen;exequiel palacios;de;2023-04-14T11:21:14Z;NA
trainer steht wolfsburg parti spagat durft trainer keinerlei risiko eingehen bei bestehen grossten zweifel sagt alonso freitag mittelfeldspiel halbzeit oberschenkelproblem geklagt deswegen ausgewechselt worden war xafur argentini durft demirbai beginnen part weltmeist saint gill zweiten halft zufriedenstellend ubernahm;exequiel palacios;de;2023-04-14T14:38:38Z;NA
verletzt leicht hinspiel saint gillois funf wechsel trainer alonso bundesliga wolfsburg gegenub europaleagu saint gillois vorgenommen startelf fehlen wurd erwarten argentinisch weltmeist belgier vergangenen donnerstag wegen problemen hinteren oberschenkelmuskulatur paus rau wolfsburg spiel reicht seit wochen starken wurd saint gillois ordentlich demirbai doppel sech vertreten stehen einsatz chancen euro ruckspiel brussel;exequiel palacios;de;2023-04-17T06:50:19Z;NA
seit elf pflichtspielen alonso ungeschlagen rotieren wirtz kehrt startelf zuruck hoffnung besteht einsatz oberschenkel;exequiel palacios;de;2023-04-17T12:40:43Z;NA
ruckspiel brussel voraussichtlich weltmeist viertelfin hinspiel union saint gillois halbzeit verletzt ausgewechselt werden scheint sechser wettlauf zeit ruckspiel europaleagu donnerstag verloren haben viertelfin hinspiel union saint gillois verletzt eigentlich entscheidung bereit gefallen donnerstag viertelfin ruckspiel brussel startaufstellung steht gut ausgeschlossen schliesslich argentinisch mittelfeldspiel donnerstag vergangen woch hinspiel belgisch uberraschungsmannschaft hinteren oberschenkelmuskulatur verletzt dienstag mannschaft trainieren bestatigung ausfal dienstag niemand erteilen zumindest startelf durft fehlen dienstagstrain argentinischen weltmeist bedeuten dabei trainer alonso sonntag vfl wolfsburg konkret hoffnungen einsatz sechser formuliert wir mussen warten fraglich mittwoch donnerstag fuhlt tag besser optimistisch mussen bisschen abwarten spanier erklart heutigen mittwoch erfolgreichen trainingsversuch unternehmen sollt ware startelfeinsatz stand herau hohe risiko jahrig topfit wiedereingliederung leichteren muskelverletzung regelfal knall fall erfolgt gefahr zuletzt topform aufspielend aggress technik schwerer verletzt ware gegeben prasentiert demirbai zuletzt guter vertret hinspiel erledigt aufgab zweiten halft ordentlich sonntag wolfsburg gehort besten setzt dabei offensivakz brussel gut gebrauchen werksklub hofft kommenden wochen europaleagu genauso liga sonntag leipzig wichtig punkt ticket internationalen wettbewerb entscheidenden spielen stehen ware einsatz lotto park brussel womoglich kurz gedacht allzu riskant zug alonso alonso herangehensweis fallen passen wurd;exequiel palacios;de;2023-04-19T06:59:11Z;NA
alonso weiss final kommt gewinnt fruher welt europameist trainer schaffen einzug halbfinal klappen donnerstag hofft nationalspiel einsatz argentinischen weltmeist hinspiel oberschenkelproblemen ausgewechselt wurd mittwoch erstmal trainiert wir mussen sehen darauf reagiert deshalb fallt entscheidung donnerstag sagt rolf aber ware wichtig spielen letzten wochen dominant roll eingenommen;exequiel palacios;de;2023-04-19T13:04:13Z;Europa League
spielt saint gill ruckspiel verstecken viertelfin ruckspiel europaleagu union saint gillois mocht karten schauen lassen fragezeichen adli daher wahlweis gestrichen gesetzt unmittelbar abschlusstrain stand alonso zusammen assistenten rasen bai arena zusammen eh argentini wenigen minuten kollegen gesellt einheit begann mittelfeldspiel hinspiel verletzung hinteren oberschenkelmuskulatur erlitten hatt donnerstag lotto park anderlecht mitspielen kann gesichert schliesslich jahrig dienstag mannschaft trainieren konnen leicht traben sowi kreisspiel aufwarmen lassen irgendein erkenntni effekt teilnahm offentlichkeit einsehbaren minuten fall union saint gillois vollig sicher sechser ausfallen wird trainingsversuch startelf berufen ware zumindest riskant zudem kein gute signal demirbai weltmeist zuletzt zweimal mehr ordentlich vertrat viel spricht dafur personali teil leverkusen euro poker ruckspiel belgien;exequiel palacios;de;2023-04-19T13:26:02Z;NA
zuschauer rand abschluss train adli trainer alonso zwei dick fragezeichen vorm viertelfin ruckspiel europaleagu donnerstag uhr rtl union saint gillois weltmeist adli wackeln trainer alonso neben sport boss simon rolf idealfal fit ware naturlich gut spielen letzten wochen hervorragend gespielt dominant roll eingenommen brussel fahrt ziel erklart rolf rand abschluss train bayarena mittwochabend brussel sagt alonso pressekonferenz bei mussen donnerstag entscheiden;exequiel palacios;de;2023-04-19T13:28:22Z;NA
sportchef simon rolf sieht trainer alonso besonder pfund kampf einzug halbfinal europaleagu paar halbfin erreicht karrier sagt rolf tag viertelfin ruckspiel union saint gillois donnerstag uhr rtl erfahrung worauf ankommt langen saison hoher belastung strategi willen fokussierung darauf mental frisch behalten verkorpern wenig alonso wurd fussbal profi weltmeist zweimal europameist zweimal champion leagu sieger donnerstag hofft nationalspiel einsatz argentinischen weltmeist hinspiel oberschenkelproblemen ausgewechselt wurd mittwoch erstmal trainiert wir mussen sehen darauf reagiert deshalb fallt entscheidung donnerstag sagt rolf aber ware wichtig spielen letzten wochen dominant roll eingenommen alonso abend brussel press trat einsatz offen adli morgentrain vorzeitig beendet hatt sei sicher dabei;exequiel palacios;de;2023-04-19T18:22:52Z;NA
sportchef simon rolf sieht trainer alonso besonder pfund kampf einzug halbfinal europaleagu donnerstag hofft nationalspiel einsatz argentinischen weltmeist hinspiel oberschenkelproblemen ausgewechselt wurd mittwoch erstmal trainiert wir mussen sehen darauf reagiert deshalb fallt entscheidung donnerstag sagt rolf aber ware wichtig spielen letzten wochen dominant roll eingenommen alonso abend brussel press trat einsatz offen adli morgentrain vorzeitig beendet hatt sei sicher dabei;exequiel palacios;de;2023-04-19T18:24:58Z;NA
alonso abschlusstrain spiel saint gillois trainer alonso abschlusstrain adli fraglich viertelfin ruckspiel europaleagu;exequiel palacios;de;2023-04-20T08:45:39Z;NA
kampf einzug halbfinal europaleagu argentinischen weltmeist verzichten mittelfeldspiel viertelfin hinspiel union saint gillois oberschenkelverletzung paus ausgewechselt worden war wurd rechtzeitig ruckspiel brussel fit steht kader mittwoch train zuruckgekehrt adli train mittwoch vorzeitig beenden musst sitzt zumindest bank gegenub hinspiel beiden einzigen anderungen startelf dafur beginnen amiri adam hlozek belgier nehmen gegenub parti vergangenen donnerstag notgedrungenen wechsel vor japan koki machida ersetzt gesperrten sieb van heyden abwehr;exequiel palacios;de;2023-04-20T18:05:24Z;NA
jubel fuhrung saint gillois schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T19:07:00Z;NA
diabi schutz bakker besorgt feiern zusammen argerlich trainer alonso weltmeist fehlt wegen oberschenkel problemen;exequiel palacios;de;2023-04-20T20:50:39Z;NA
besser kaum laufen ruckspiel union saint gillois werkself sekunden fuhrung lasst danach nicht anbrennen steht erstmal seit europapok halbfinal schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T20:51:25Z;NA
leverkusen profi tanzten fan rund metern schaut trainer alonso voller stolz deutschland letzt titel hoffnung europa heisst statt bayern werkself erreicht weit strecken titelreifen leistung einzig fussbal bundesligist halbfinal europacup wettbewerb darf titel seit jahren traumen auf fall sei ganz grosser tag sagt andrich rtl lobt anhang ich sehr happi ding heut gezogen haben schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T20:54:03Z;NA
kapitan luka hradecki stand mehr halb stund schlusspfiff journalisten dacht frohlockend darub nach viel bier gleich dreistundigen busfahrt haus erlaubt wurden plotzlich rief club chef fernando carro rasen musst rauskommen wahnsinn sagt carro rund fan sangen immer dauerschleif forderten feierten halbfin einzug europaleagu spieler einzeln;exequiel palacios;de;2023-04-20T20:54:23Z;NA
letzt deutsch titel hoffnung europa heisst statt bayern weit strecken titelreifen leistung einzig bundesligist halbfinal europacup wettbewerb erreicht darf titel seit jahren traumen zwei tage bayern munchen championsleagu erreicht werkself viertelfin ruckspiel union saint gillois vorschlussrund europaleagu schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T20:55:54Z;NA
schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T21:02:06Z;NA
torschutzen sich diabi link treffer gratuliert bakker treffer ausscheiden bayern championsleagu letzt deutsch hoffnung europapok wir mussen hochstem level performen halbfinal minuten erreichen alonso parti angekundigt hinspiel angeschlagen argentinisch weltmeist verlor wettlauf zeit stand kader sturmer adli nahm zunachst bank xaplatz;exequiel palacios;de;2023-04-20T21:15:24Z;NA
vorjahr gewann frankfurt europaleagu titel deutschland holen saint gill zieht werkself halbfinal schnell tor sorgt dafur hinspiel verletzten weltmeist zweiten minut defensiv mehr arbeit verrichten mussten belgier rannten all korperlichkeit werkself stemmt dagegen hofft konter kamen durchau minuten diabi schonem pass wirtz erhohen konnen verzog knapp sech minuten spater trat hlozek hereingab bakker ball vorbei;exequiel palacios;de;2023-04-20T21:20:28Z;NA
parti fan profi diabi luka hradecki wirtz karim bellarabi hincapi tah amiri anstel angeschlagenen beginnen wurd uberrascht viel wohl belgier offens wenig akzent dafur enorm einsatz mannschaft note;exequiel palacios;de;2023-04-21T07:56:02Z;NA
strebt halbfinaleinzug liga gross bangen tapsoba also leicht hoffnung zumindest saint gill wegen oberschenkelverletzung erwartungsgemass fehlt nachdem mittwoch trainingsversuch unternommen hatt chanc spielen kann glaubt alonso wir mussen sonntag abwarten;exequiel palacios;de;2023-04-21T11:11:25Z;NA
analys niederlag sturz champion leagu platzen kam leipzig marco rose immer selben schluss lauft ubergriff galligkeit gier zug tor sagt rose sonntagabend;exequiel palacios;de;2023-04-23T14:52:22Z;NA
darf union berlin wirtz tapsoba hoffen alonso amiri verkaufskandidaten wichtigen altern geworden torschutz endstand leipzig pendelt trotzdem extremen amiri strahlt dabei stark au derzeit nahezu akteur kader fuhlen fuhrt werksklub sogar ausfal vier absoluten leistungstragern ubertunchen fehlten neben langzeitverletzten mittelsturm patrik schick muskular angeschlagenen sechser kurzfristig innenverteidig edmond tapsoba muskular problem ideengeb wirtz magen darm infekt komplett achs naturlich flo eddi pala patrik super spieler viel super spieler kader heut gut ausgeglichen sieht man mannschat flow eigentlich spielen lassen kannst ordnet amiri donnerstag sieg union saint gillois viertelfin ruckspiel europaleagu startelf geruckt war bayer fahigkeit ausfal entscheidend akteur kompensieren trainer alonso parti leipzig aussicht stellt wirtz tapsoba woch train zuruckkehren sollten amiri einsatzchancen sperr reduziert fruher nationalspiel einsatz nachfolgenden partien empfehlen mussen vertrag lauft sommer au verlangern verkaufen lautet frage klub sommer entschieden nicht;exequiel palacios;de;2023-04-24T09:41:34Z;NA
wirtz freundin aaliyah wahrend spiel leipzig vip tribun wirtz stand montagvormittag team train platz angeschlagenen hincapi gegen leipzig krampfen rau edmond tapsoba muskular problem fehlten dafur arbeiteten callum hudson odoi huft oberschenkel individuel ball trainer alonso wir hoffen woch gesund nachst spiel berlin sind;exequiel palacios;de;2023-04-24T13:32:05Z;NA
